CustomerID,Frequency,MonetaryValue,AverageOrderValue,TotalQuantity,ProductDiversity,RecencyDays,PrimaryCountry,IsUK,RepeatProbability,ConditionalFutureRevenue,PredictedCLV,CLVSegment,Location,BusinessAction
15288,5,1408.86,281.77200000000005,561,57,27,United Kingdom,1,0.8401064152908932,1599.7714044577715,1343.978219883896,High,UK,Protect loyalty
15289,2,653.3100000000001,326.655,619,33,84,United Kingdom,1,0.6457007152019049,922.9476575313564,595.9479625619196,Medium,UK,Low-cost nurture
15290,8,2553.06,319.1325,2066,34,19,United Kingdom,1,0.9098451523515676,2913.478245397612,2650.8140580567683,Very High,UK,Protect loyalty
15291,25,8849.460000000001,353.9784,2802,80,5,United Kingdom,1,0.9746251434779426,8450.236687615858,8235.81314409018,Very High,UK,Protect loyalty
15293,1,247.5,247.5,178,19,291,United Kingdom,1,0.2498273462185099,431.96946338215184,107.9177846841968,Low,UK,Low-cost nurture
15294,1,233.35,233.35,97,15,36,United Kingdom,1,0.4827990970647179,510.5789583720834,246.50706008228607,Low,UK,Low-cost nurture
15295,1,207.04,207.04,139,50,280,United Kingdom,1,0.2608991207604691,334.0225529310744,87.14619037388456,Low,UK,Low-cost nurture
15296,6,6650.17,1108.361666666667,3686,253,46,United Kingdom,1,0.9118406058836492,5009.59067573278,4567.948196989259,Very High,UK,Protect loyalty
15298,11,4261.87,387.44272727272727,2884,142,26,United Kingdom,1,0.941553314256936,3863.570919713888,3637.75800432333,Very High,UK,Protect loyalty
15299,3,1649.52,549.84,408,2,14,United Kingdom,1,0.747882354878255,2668.8502511755214,1995.9860106665717,Very High,UK,Protect loyalty
15301,5,1859.72,371.944,1012,75,4,United Kingdom,1,0.8709660361080562,2009.5080316336807,1750.2132448392897,Very High,UK,Protect loyalty
15302,1,308.0,308.0,102,15,356,United Kingdom,1,0.1893556598688019,501.4032740140079,94.9435478113002,Low,UK,Low-cost nurture
15303,2,650.16,325.08000000000004,266,36,191,United Kingdom,1,0.5013019760233068,824.5369152954462,413.3419849417692,Medium,UK,Low-cost nurture
15304,1,102.0,102.0,8,1,47,United Kingdom,1,0.3221060025940329,312.2540979031918,100.57891926920291,Low,UK,Low-cost nurture
15305,1,93.6,93.6,40,5,181,United Kingdom,1,0.2580118170909837,235.46581424994704,60.75296259743688,Low,UK,Low-cost nurture
15306,6,2310.38,385.0633333333333,2264,80,126,United Kingdom,1,0.8402577103661747,2207.8843099155724,1855.1918150030608,Very High,UK,Protect loyalty
15309,4,797.96,199.49,440,49,236,United Kingdom,1,0.6030551169825065,859.3511637962068,518.2361166121746,Medium,UK,Low-cost nurture
15310,1,1634.64,1634.64,1476,45,104,United Kingdom,1,0.5965990602522732,2282.285497056931,1361.6093827715572,High,UK,Win back now
15311,117,54333.67,464.39034188034185,32002,585,1,United Kingdom,1,0.9970576941073104,39824.4376502908,39707.2619727193,Very High,UK,Protect loyalty
15312,8,2005.34,250.6675,1177,90,9,United Kingdom,1,0.9098449231675592,2120.0067454613823,1928.8773744390185,Very High,UK,Protect loyalty
15314,2,492.48,246.24,437,25,39,United Kingdom,1,0.6656798895337315,774.844134093086,515.7981575889453,Medium,UK,Low-cost nurture
15317,1,129.75,129.75,45,5,303,United Kingdom,1,0.176888459187172,281.429098274862,49.78155956427554,Low,UK,Low-cost nurture
15321,9,3961.42,440.15777777777777,2472,186,63,United Kingdom,1,0.9192464761561826,3359.97432611621,3088.64455925757,Very High,UK,Protect loyalty
15322,1,711.18,711.18,555,41,102,United Kingdom,1,0.5316561158232369,1131.3681373445106,601.4987894667529,Medium,UK,Win back now
15323,3,434.6,144.86666666666667,188,29,188,United Kingdom,1,0.5421350583872246,572.2551777596237,310.23959420710526,Medium,UK,Low-cost nurture
15324,1,140.22000000000003,140.22000000000003,74,8,327,United Kingdom,1,0.1776426761801929,283.0681276742638,50.28497974137276,Low,UK,Low-cost nurture
15325,7,1439.72,205.67428571428573,1151,141,21,United Kingdom,1,0.8936720626719821,1499.7185499219067,1340.2565699361444,High,UK,Protect loyalty
15326,4,1388.81,347.2025,965,78,235,United Kingdom,1,0.6579941982282594,1311.4770528225388,862.9442918667271,High,UK,Win back now
15328,1,107.24,107.24,88,8,33,United Kingdom,1,0.4426917122706188,286.04342926278093,126.62905548410012,Low,UK,Low-cost nurture
15329,8,1909.13,238.64125,731,60,0,United Kingdom,1,0.904290506957106,2131.818552488429,1927.783279570325,Very High,UK,Protect loyalty
15331,3,767.91,255.97000000000003,701,41,125,United Kingdom,1,0.6796062069740763,950.2843010358038,645.8191093739539,High,UK,Grow customer value
15332,2,3231.62,1615.81,1654,104,26,Lithuania,0,0.8100528123487689,4172.886894250811,3380.258764301189,Very High,Non-UK,Protect loyalty
15336,1,240.5,240.5,84,15,27,United Kingdom,1,0.4889099044231275,526.0324688260744,257.1824840572178,Medium,UK,Low-cost nurture
15337,1,373.02,373.02,200,21,37,United Kingdom,1,0.5312259880710692,736.2309102387367,391.1049927400356,Medium,UK,Low-cost nurture
15338,1,277.93,277.93,148,56,303,United Kingdom,1,0.2530365859157156,414.58706675807366,104.90569593727383,Low,UK,Low-cost nurture
15339,5,1246.95,249.39,722,108,47,United Kingdom,1,0.836850012784777,1324.6050475676188,1108.495750991742,High,UK,Protect loyalty
15340,1,105.5,105.5,76,7,187,United Kingdom,1,0.2783178455689777,252.9071166631346,70.38856383874572,Low,UK,Low-cost nurture
15341,1,382.2,382.2,196,7,75,United Kingdom,1,0.4696795755531344,822.874984285321,386.4875733524217,Medium,UK,Low-cost nurture
15346,2,343.7,171.85000000000002,116,20,51,United Kingdom,1,0.5925371814147941,569.8780458779419,337.6739310546864,Medium,UK,Low-cost nurture
15347,3,960.4,320.1333333333334,412,25,4,United Kingdom,1,0.7713022048639769,1321.7759342208053,1019.48869240065,High,UK,Protect loyalty
15350,1,431.9500000000001,431.9500000000001,221,25,9,United Kingdom,1,0.5743880901229192,835.4822783423065,479.89107018858266,Medium,UK,Low-cost nurture
15351,3,1495.56,498.52,608,72,30,United Kingdom,1,0.7859546676478418,1669.18706460203,1311.9053646013651,High,UK,Protect loyalty
15352,1,111.15,111.15,40,34,174,United Kingdom,1,0.2963013470945926,221.09238625178529,65.50997187876196,Low,UK,Low-cost nurture
15353,5,2024.35,404.87,1050,238,12,United Kingdom,1,0.8785737650095168,1870.4407633317544,1643.3201836676535,Very High,UK,Protect loyalty
15354,3,284.4,94.8,3,1,229,United Kingdom,1,0.3017086387430063,503.4844680239609,151.90561347575593,Low,UK,Low-cost nurture
15356,3,521.54,173.84666666666666,249,136,6,United Kingdom,1,0.7628258147203749,643.8976624549783,491.1817589587638,Medium,UK,Grow customer value
15358,20,8078.66,403.933,7852,258,0,United Kingdom,1,0.9758097295237532,6777.289835078302,6613.345360871839,Very High,UK,Protect loyalty
15359,8,181.35,22.66875,145,10,288,United Kingdom,1,0.5577458110983103,290.8850377862363,162.23991133644702,Low,UK,Low-cost nurture
15361,3,270.15,90.05,37,3,152,United Kingdom,1,0.4686185469116689,490.541300944353,229.8767516487024,Low,UK,Low-cost nurture
15362,2,613.08,306.54,368,38,74,United Kingdom,1,0.6390555201520143,859.8954408621656,549.5209282365169,Medium,UK,Low-cost nurture
15363,1,352.11,352.11,239,19,118,United Kingdom,1,0.4431103947645301,667.9523180601271,295.97661533950594,Medium,UK,Low-cost nurture
15365,6,2242.81,373.8016666666667,1047,82,29,United Kingdom,1,0.87885257355882,2286.2504397142334,2009.2770827428376,Very High,UK,Protect loyalty
15366,5,1786.57,357.314,1826,67,35,United Kingdom,1,0.8630341249183805,1941.7774070500475,1675.8201652797195,Very High,UK,Protect loyalty
15367,7,3203.74,457.6771428571428,1887,148,44,United Kingdom,1,0.902206581806322,2881.9460944326734,2600.1107348081823,Very High,UK,Protect loyalty
15368,1,275.8,275.8,176,4,20,United Kingdom,1,0.5061547689070008,690.4965982605638,349.4981461236459,Medium,UK,Low-cost nurture
15369,11,6251.26,568.2963636363637,3288,44,118,United Kingdom,1,0.9134192973263688,5699.65844371095,5206.17801065476,Very High,UK,Protect loyalty
15370,1,1352.96,1352.96,567,50,36,United Kingdom,1,0.6313517577126542,1995.8132007188308,1260.060172339952,High,UK,Win back now
15371,1,59.400000000000006,59.400000000000006,12,1,288,United Kingdom,1,0.1355605448782463,165.8910779267849,22.48828491419458,Low,UK,Low-cost nurture
15372,7,4009.66,572.8085714285714,3486,19,76,United Kingdom,1,0.8857477750215009,4357.483073677041,3859.63093720329,Very High,UK,Protect loyalty
15373,5,668.63,133.726,226,45,34,United Kingdom,1,0.7967923270894982,864.5929360737709,688.9010175193617,High,UK,Grow customer value
15374,1,139.32,139.32,164,6,250,United Kingdom,1,0.2508571726718856,312.5413074181166,78.40322872208337,Low,UK,Low-cost nurture
15375,1,60.96,60.96,84,6,316,United Kingdom,1,0.1666880977627025,147.36682851854238,24.564296319078213,Low,UK,Low-cost nurture
15377,4,1211.75,302.9375,253,15,8,United Kingdom,1,0.7921412170793926,1653.4282290052963,1309.7486496776803,High,UK,Protect loyalty
15378,2,246.5,123.25,130,8,88,United Kingdom,1,0.5274622836276613,465.2813956290757,245.4183874679776,Low,UK,Low-cost nurture
15379,1,1174.55,1174.55,695,69,26,United Kingdom,1,0.649007669741451,1726.4798487771673,1120.498663510442,High,UK,Win back now
15380,6,1558.7,259.78333333333336,578,6,46,United Kingdom,1,0.8287423560896171,2214.23768365666,1835.0325548960368,Very High,UK,Protect loyalty
15381,3,1293.72,431.24,631,16,49,United Kingdom,1,0.7480057403634729,1735.118945724467,1297.8789316153186,High,UK,Protect loyalty
15382,6,7777.84,1296.3066666666666,5166,196,0,United Kingdom,1,0.9305692292326876,6139.990771558071,5713.686479784608,Very High,UK,Protect loyalty
15384,2,1385.38,692.69,1171,70,7,United Kingdom,1,0.7697556287034838,1702.745533050764,1310.6979583155394,High,UK,Protect loyalty
15385,2,625.2,312.6,267,8,18,United Kingdom,1,0.661010572375442,1082.4499296234956,715.5108475481837,High,UK,Win back now
15387,1,468.65,468.65,335,20,118,United Kingdom,1,0.466747530001845,848.5730744814447,396.069386540286,Medium,UK,Low-cost nurture
15389,4,2233.8,558.45,3540,2,26,United Kingdom,1,0.8322002407104211,3477.335695191649,2893.8396025694296,Very High,UK,Protect loyalty
15390,2,1216.66,608.33,894,77,22,Canada,0,0.7701376734386818,1893.715902442893,1458.4219592612037,High,Non-UK,Protect loyalty
15391,1,289.87,289.87,109,12,210,United Kingdom,1,0.3067750657900582,548.535943627942,168.27715019467354,Low,UK,Low-cost nurture
15392,3,1376.09,458.69666666666666,867,48,0,United Kingdom,1,0.8089400275725196,1682.0872848841866,1360.7077346135986,High,UK,Protect loyalty
15393,3,659.48,219.82666666666668,228,29,193,United Kingdom,1,0.5590944681201224,809.9888017921436,452.8602583212338,Medium,UK,Low-cost nurture
15394,7,3103.26,443.3228571428572,1462,101,21,United Kingdom,1,0.905062568583014,2976.400481105384,2693.8286645609583,Very High,UK,Protect loyalty
15396,1,508.2000000000001,508.2000000000001,156,2,209,United Kingdom,1,0.3129897696684939,1053.2249414898135,329.6486318460098,Medium,UK,Win back now
15400,3,586.1,195.36666666666667,272,11,46,United Kingdom,1,0.6972183656476029,921.9923485670128,642.8299984074877,High,UK,Grow customer value
15401,2,216.95,108.475,93,14,78,United Kingdom,1,0.5316061183613638,394.3228379501272,209.6244332639042,Low,UK,Low-cost nurture
15402,4,1203.77,300.9425,1340,58,13,United Kingdom,1,0.8392604973322132,1442.3628251211485,1210.518141944671,High,UK,Protect loyalty
15403,2,170.88,85.44,492,6,117,United Kingdom,1,0.5238960611391101,353.6387581263875,185.2699524485409,Low,UK,Low-cost nurture
15404,1,257.06,257.06,334,16,1,United Kingdom,1,0.5704979023448863,577.1389980751906,329.2565877633256,Medium,UK,Low-cost nurture
15405,1,310.74,310.74,155,22,202,United Kingdom,1,0.337317207919452,549.7532859811363,185.4412434717009,Low,UK,Low-cost nurture
15406,2,465.16,232.58,293,66,79,United Kingdom,1,0.6260880970449326,634.8153436968174,397.45033051006527,Medium,UK,Low-cost nurture
15409,1,131.25,131.25,59,9,347,United Kingdom,1,0.1602915406838611,259.3634123412856,41.57376096120823,Low,UK,Low-cost nurture
15410,2,1234.88,617.44,702,32,194,United Kingdom,1,0.5546540772178532,1450.7971333608273,804.6905452345563,High,UK,Win back now
15413,5,6798.72,1359.744,2694,20,317,United Kingdom,1,0.678319681354508,5520.220616166079,3744.4742893643606,Very High,UK,Protect loyalty
15416,3,588.5,196.16666666666663,330,36,104,United Kingdom,1,0.6655276758919799,775.1518341523139,515.8849986467949,Medium,UK,Low-cost nurture
15418,2,449.42,224.71,264,64,51,United Kingdom,1,0.649886927679922,631.6636161003273,410.5099267946314,Medium,UK,Low-cost nurture
15420,6,743.0,123.83333333333331,844,52,60,United Kingdom,1,0.8333362113569406,932.9204764141122,777.4364153122483,High,UK,Grow customer value
15421,6,2854.98,475.83,1427,160,11,United Kingdom,1,0.8996932789249462,2635.342878476247,2371.0002754278007,Very High,UK,Protect loyalty
15422,5,1522.27,304.454,672,79,5,United Kingdom,1,0.8605380433736757,1676.1132355731886,1442.3592042128726,High,UK,Protect loyalty
15423,2,223.39,111.695,97,12,207,United Kingdom,1,0.3888498614604252,371.69691181071073,144.53429266286275,Low,UK,Low-cost nurture
15424,1,214.44,214.44,319,16,89,United Kingdom,1,0.4639163169129252,462.5030076615393,214.5626918754917,Low,UK,Low-cost nurture
15425,4,1941.12,485.28,1041,114,26,United Kingdom,1,0.8431143929371244,1957.0944199483436,1650.0544737953812,Very High,UK,Protect loyalty
15426,4,752.28,188.07,385,141,68,United Kingdom,1,0.7725232382960006,821.8087964467954,634.8663926912171,Medium,UK,Grow customer value
15428,3,668.97,222.99,245,35,13,United Kingdom,1,0.7447334449357103,924.7817791318648,688.7159201866489,High,UK,Grow customer value
15430,2,954.75,477.375,309,36,93,United Kingdom,1,0.6281498160875727,1231.2114504908527,773.3852461907428,High,UK,Win back now
15431,1,153.24,153.24,84,2,128,United Kingdom,1,0.3334732073572593,407.5070856732207,135.89269488025835,Low,UK,Low-cost nurture
15432,1,149.57,149.57,27,6,167,United Kingdom,1,0.2756633264746884,343.1871484192396,94.60411093661018,Low,UK,Low-cost nurture
15434,6,1525.5800000000002,254.2633333333333,776,60,0,United Kingdom,1,0.8793837316790155,1749.33006332353,1538.3323990237343,High,UK,Protect loyalty
15437,1,193.29,193.29,98,12,266,United Kingdom,1,0.2418309140433548,373.3615365700273,90.29036165736116,Low,UK,Low-cost nurture
15439,4,1269.05,317.26250000000005,572,49,30,United Kingdom,1,0.8099705014481668,1494.9560710015826,1210.8703184721332,High,UK,Protect loyalty
15441,3,1254.21,418.07,587,45,22,United Kingdom,1,0.7806874314252237,1531.0933612204933,1195.3053434434391,High,UK,Protect loyalty
15443,7,1900.64,271.52000000000004,1060,212,100,United Kingdom,1,0.8624692468588351,1691.0135799416707,1458.447208720355,High,UK,Protect loyalty
15445,1,171.0,171.0,60,9,216,United Kingdom,1,0.2637544007576028,358.68035910263904,94.60352317863835,Low,UK,Low-cost nurture
15446,3,399.75,133.25,265,90,2,United Kingdom,1,0.7546429707099743,544.0106205403946,410.53379078238,Medium,UK,Grow customer value
15447,4,337.71000000000004,84.42750000000001,143,20,153,United Kingdom,1,0.6064958895484192,487.6788009090548,295.7751881712436,Medium,UK,Low-cost nurture
15448,1,294.17,294.17,255,21,300,United Kingdom,1,0.2582460869527697,493.06734058933927,127.33271131140542,Low,UK,Low-cost nurture
15451,2,226.86,113.43,76,56,60,United Kingdom,1,0.5712477651690131,352.4904203687781,201.3593648791505,Low,UK,Low-cost nurture
15452,3,1256.63,418.8766666666667,807,126,16,United Kingdom,1,0.8053021931806866,1372.1204759781515,1104.971628613333,High,UK,Protect loyalty
15454,1,126.89,126.89,60,15,244,United Kingdom,1,0.2384317129258842,258.5071880588657,61.63631165252903,Low,UK,Low-cost nurture
15455,1,38.25,38.25,3,2,223,United Kingdom,1,0.1461414035232544,113.21624065828615,16.54558031142848,Low,UK,Low-cost nurture
15456,7,1656.93,236.7042857142857,2094,105,29,United Kingdom,1,0.8982571112949685,1753.6124833382214,1575.194883614187,Very High,UK,Protect loyalty
15458,1,208.8,208.8,144,6,28,United Kingdom,1,0.4859120774703041,520.4760631708708,252.90560512892307,Medium,UK,Low-cost nurture
15459,2,202.83,101.415,121,6,43,United Kingdom,1,0.5628578129297152,421.7971859291253,237.41184157197588,Low,UK,Low-cost nurture
15461,2,429.7,214.85,230,1,86,United Kingdom,1,0.5424775513962841,895.7845440891205,485.9430060561027,Medium,UK,Low-cost nurture
15462,1,502.45,502.45,323,30,71,United Kingdom,1,0.5280789059615697,890.2330651554328,470.1133030980957,Medium,UK,Low-cost nurture
15465,14,4745.78,338.9842857142857,1381,77,2,United Kingdom,1,0.9506050390530688,4673.120542669836,4442.291935964357,Very High,UK,Protect loyalty
15466,3,1225.93,408.6433333333334,695,172,15,United Kingdom,1,0.8057411824912319,1292.8859912252117,1041.7314873961504,High,UK,Protect loyalty
15468,1,962.97,962.97,1245,56,18,United Kingdom,1,0.6656220698027886,1522.99097740828,1013.7364066734714,High,UK,Win back now
15469,1,335.70000000000005,335.70000000000005,134,19,64,United Kingdom,1,0.4809207835100575,662.9005794442701,318.8026660556095,Medium,UK,Low-cost nurture
15470,1,63.42,63.42,232,4,201,United Kingdom,1,0.2751627074691816,176.71176740884954,48.62448836188332,Low,UK,Low-cost nurture
15471,2,837.53,418.765,414,67,6,United Kingdom,1,0.7276249284309748,1103.9165717204285,803.2372164918438,High,UK,Protect loyalty
15473,1,274.8,274.8,104,3,70,United Kingdom,1,0.4275004639284744,673.6848912232343,288.0006035395365,Medium,UK,Low-cost nurture
15474,1,150.35,150.35,55,19,221,United Kingdom,1,0.2634840001985991,294.828745485341,77.68265723401232,Low,UK,Low-cost nurture
15476,4,2209.98,552.495,1174,67,6,United Kingdom,1,0.8542385740669692,2364.587082025665,2019.92149720678,Very High,UK,Protect loyalty
15477,1,368.4,368.4,216,2,275,United Kingdom,1,0.2526984275209666,768.332833903773,194.1564989402115,Low,UK,Low-cost nurture
15478,1,583.5600000000001,583.5600000000001,319,24,201,United Kingdom,1,0.3856104636970534,934.8304141266584,360.4803894694892,Medium,UK,Low-cost nurture
15479,1,147.4,147.4,38,9,359,United Kingdom,1,0.1475122374117202,280.951827008802,41.443832606978965,Low,UK,Low-cost nurture
15480,4,5373.5,1343.375,1549,162,91,Malta,0,0.851841300387264,5369.876726314608,4574.28277346314,Very High,Non-UK,Protect loyalty
15481,1,1993.34,1993.34,1450,38,27,Norway,0,0.7051980612516171,3720.3786571451647,2623.603816140665,Very High,Non-UK,Protect loyalty
15482,7,3537.6,505.37142857142857,1512,41,12,United Kingdom,1,0.9048554712868428,3721.0948862102737,3367.053066964858,Very High,UK,Protect loyalty
15483,6,592.56,98.76,614,149,11,United Kingdom,1,0.8615351500136263,705.2803782362125,607.6238364654025,Medium,UK,Grow customer value
